2MASS,more,RAJ2000,DEJ2000,YSO,Teff,log(g),SimbadName,coords
2M05481567-0053094,*,87.06532288,-0.88597202,0,5550.0,3.99,2MASS J05481567-0053094,05h48m15.6775s -00d53m09.4993s
2M05481587-0000406,*,87.06615448,-0.011283,0,5520.0,4.91,2MASS J05481587-0000406,05h48m15.8771s -00d00m40.6188s
2M05481667+0929545,*,87.0694809,9.49848843,0,5310.0,3.74,2MASS J05481667+0929545,05h48m16.6754s +09d29m54.5583s
2M05481687-0109207,*,87.0703125,-1.15577495,3,4570.0,3.55,2MASS J05481687-0109207,05h48m16.875s -01d09m20.7898s
2M05481729+0036254,*,87.07204437,0.607072,0,5380.0,4.15,2MASS J05481729+0036254,05h48m17.2906s +00d36m25.4592s
2M05481798+0924399,*,87.07491302,9.41109085,0,7210.0,4.37,2MASS J05481798+0924399,05h48m17.9791s +09d24m39.9271s
2M05481829-0113447,*,87.07621765,-1.22910094,0,4420.0,3.23,2MASS J05481829-0113447,05h48m18.2922s -01d13m44.7634s
2M05481919+1019545,*,87.07995605,10.33182335,0,5340.0,4.15,2MASS J05481919+1019545,05h48m19.1895s +10d19m54.5641s
2M05481989+0806448,*,87.08290863,8.11246109,0,5050.0,3.77,2MASS J05481989+0806448,05h48m19.8981s +08d06m44.8599s
2M05482192+0802328,*,87.09136963,8.04245758,0,5150.0,4.03,2MASS J05482192+0802328,05h48m21.9287s +08d02m32.8473s
2M05482255+0840563,*,87.09398651,8.68232441,0,5520.0,3.98,2MASS J05482255+0840563,05h48m22.5568s +08d40m56.3679s
2M05482313-0049265,*,87.09638977,-0.82404703,0,4890.0,3.84,2MASS J05482313-0049265,05h48m23.1335s -00d49m26.5693s
2M05482322-0105536,*,87.09677887,-1.09822798,0,5540.0,4.62,2MASS J05482322-0105536,05h48m23.2269s -01d05m53.6207s
2M05482378+0820235,*,87.09911346,8.3398819,0,5400.0,4.13,2MASS J05482378+0820235,05h48m23.7872s +08d20m23.5748s
2M05482423-0020186,*,87.10098267,-0.33851099,0,5460.0,5.27,2MASS J05482423-0020186,05h48m24.2358s -00d20m18.6396s
2M05482539+0049401,*,87.10582733,0.82783002,0,5420.0,4.0,2MASS J05482539+0049401,05h48m25.3986s +00d49m40.1881s
2M05482549-0045346,*,87.10624695,-0.75962001,0,7400.0,4.64,2MASS J05482549-0045346,05h48m25.4993s -00d45m34.632s
2M05482683+0746196,*,87.11180878,7.77212906,0,5630.0,4.08,2MASS J05482683+0746196,05h48m26.8341s +07d46m19.6646s
2M05482739+0943204,*,87.11413574,9.72235775,0,5350.0,3.96,2MASS J05482739+0943204,05h48m27.3926s +09d43m20.4879s
2M05482770+0854554,*,87.11543274,8.91539955,0,4520.0,3.04,2MASS J05482770+0854554,05h48m27.7039s +08d54m55.4384s
2M05482938-0039190,*,87.12245178,-0.65528399,0,4520.0,3.39,2MASS J05482938-0039190,05h48m29.3884s -00d39m19.0224s
2M05482982-0016091,*,87.12427521,-0.2692,0,5500.0,4.65,2MASS J05482982-0016091,05h48m29.8261s -00d16m09.12s
2M05483007+1009193,*,87.12532806,10.15537739,0,5520.0,3.99,2MASS J05483007+1009193,05h48m30.0787s +10d09m19.3586s
2M05483056+0809039,*,87.12736511,8.1510973,0,5160.0,3.83,2MASS J05483056+0809039,05h48m30.5676s +08d09m03.9503s
2M05483156-0113012,*,87.13152313,-1.21701396,0,5710.0,5.02,2MASS J05483156-0113012,05h48m31.5656s -01d13m01.2503s
2M05483179+0844299,*,87.13247681,8.74164104,0,5380.0,4.29,2MASS J05483179+0844299,05h48m31.7944s +08d44m29.9077s
2M05483259-0050242,*,87.13582611,-0.84006,0,5300.0,5.16,2MASS J05483259-0050242,05h48m32.5983s -00d50m24.216s
2M05483284+0932054,*,87.13686371,9.53483963,0,4900.0,3.68,2MASS J05483284+0932054,05h48m32.8473s +09d32m05.4227s
2M05483286-0049022,*,87.13693237,-0.81729001,0,6060.0,4.7,2MASS J05483286-0049022,05h48m32.8638s -00d49m02.244s
2M05483466+0900464,*,87.14442444,9.0129137,0,5370.0,3.71,2MASS J05483466+0900464,05h48m34.6619s +09d00m46.4893s
2M05483478+0012424,*,87.14494324,0.21178199,0,5820.0,4.18,2MASS J05483478+0012424,05h48m34.7864s +00d12m42.4152s
2M05483527+1021419,*,87.14699554,10.36165142,0,5490.0,3.96,2MASS J05483527+1021419,05h48m35.2789s +10d21m41.9451s
2M05483603+1018344,*,87.15014648,10.30955696,0,4460.0,3.44,2MASS J05483603+1018344,05h48m36.0352s +10d18m34.4051s
2M05483687+0056120,*,87.15364838,0.93668801,0,6560.0,5.38,2MASS J05483687+0056120,05h48m36.8756s +00d56m12.0768s
2M05483813+1014014,*,87.15888214,10.23373222,0,4700.0,4.96,2MASS J05483813+1014014,05h48m38.1317s +10d14m01.436s
2M05483897-0054578,*,87.1623764,-0.91607302,0,4890.0,3.77,2MASS J05483897-0054578,05h48m38.9703s -00d54m57.8629s
2M05483947+0945506,*,87.16448212,9.7640667,0,5530.0,4.18,2MASS J05483947+0945506,05h48m39.4757s +09d45m50.6401s
2M05483955+0049251,*,87.16480255,0.82365698,0,6310.0,5.18,2MASS J05483955+0049251,05h48m39.5526s +00d49m25.1651s
2M05483984+0051540,*,87.16601563,0.86501002,0,4570.0,3.42,2MASS J05483984+0051540,05h48m39.8438s +00d51m54.0361s
2M05483992+0033286,*,87.16634369,0.55795503,0,5340.0,3.9,2MASS J05483992+0033286,05h48m39.9225s +00d33m28.6381s
2M05484044+0812229,*,87.16851044,8.20636845,0,5360.0,4.04,2MASS J05484044+0812229,05h48m40.4425s +08d12m22.9264s
2M05484108+0812402,*,87.17120361,8.21117592,0,4640.0,3.65,2MASS J05484108+0812402,05h48m41.0889s +08d12m40.2333s
2M05484163+0842225,*,87.1734848,8.70625687,0,5240.0,3.95,2MASS J05484163+0842225,05h48m41.6364s +08d42m22.5247s
2M05484166+0859596,*,87.17360687,8.99990177,0,5420.0,3.96,2MASS J05484166+0859596,05h48m41.6656s +08d59m59.6464s
2M05484208-0041364,*,87.17533112,-0.69346499,0,5520.0,4.47,2MASS J05484208-0041364,05h48m42.0795s -00d41m36.474s
2M05484237-0034333,*,87.17654419,-0.57593,0,4700.0,5.01,2MASS J05484237-0034333,05h48m42.3706s -00d34m33.348s
2M05484306+0040013,*,87.17943573,0.66703802,0,8260.0,4.68,2MASS J05484306+0040013,05h48m43.0646s +00d40m01.3369s
2M05484327-0035337,*,87.18031311,-0.59271598,0,4100.0,1.78,2MASS J05484327-0035337,05h48m43.2751s -00d35m33.7775s
2M05484436+1002446,*,87.18484497,10.04574108,0,5170.0,3.91,2MASS J05484436+1002446,05h48m44.3628s +10d02m44.6679s
2M05484443+0023529,*,87.18516541,0.39804101,0,5670.0,4.77,2MASS J05484443+0023529,05h48m44.4397s +00d23m52.9476s
2M05484509+0801167,*,87.18789673,8.02131557,0,5300.0,3.86,2MASS J05484509+0801167,05h48m45.0952s +08d01m16.7361s
2M05484556+0756048,*,87.18986511,7.93469381,0,5280.0,3.65,2MASS J05484556+0756048,05h48m45.5676s +07d56m04.8977s
2M05484597+0043319,*,87.19154358,0.72555298,0,15000.0,4.48,2MASS J05484597+0043319,05h48m45.9705s +00d43m31.9907s
2M05484610+0913415,*,87.19210052,9.22821999,0,5620.0,4.28,2MASS J05484610+0913415,05h48m46.1041s +09d13m41.592s
2M05484651-0050525,*,87.1938324,-0.84793198,0,4420.0,3.23,2MASS J05484651-0050525,05h48m46.5198s -00d50m52.5551s
2M05484790-0011468,*,87.19959259,-0.196345,0,5810.0,4.28,2MASS J05484790-0011468,05h48m47.9022s -00d11m46.842s
2M05484854+0045353,*,87.20227051,0.75982398,3,5260.0,4.95,2MASS J05484854+0045353,05h48m48.5449s +00d45m35.3663s
2M05484868+1020286,*,87.20284271,10.34128284,3,5210.0,4.49,2MASS J05484868+1020286,05h48m48.6823s +10d20m28.6182s
2M05484922+0912304,*,87.20509338,9.20845032,0,5810.0,4.19,2MASS J05484922+0912304,05h48m49.2224s +09d12m30.4212s
2M05484933+0850089,*,87.20555878,8.83580589,0,5360.0,3.86,2MASS J05484933+0850089,05h48m49.3341s +08d50m08.9012s
2M05484975-0019306,*,87.20730591,-0.325183,0,4410.0,3.32,2MASS J05484975-0019306,05h48m49.7534s -00d19m30.6588s
2M05484980+0952457,*,87.20750427,9.87936688,0,5560.0,4.07,2MASS J05484980+0952457,05h48m49.801s +09d52m45.7208s
2M05484992+0955377,*,87.20800781,9.92716408,0,4640.0,3.67,2MASS J05484992+0955377,05h48m49.9219s +09d55m37.7907s
2M05485048+0048210,*,87.2103653,0.80585402,0,4250.0,2.9,2MASS J05485048+0048210,05h48m50.4877s +00d48m21.0745s
2M05485129+0808421,*,87.21370697,8.14502811,0,5120.0,3.77,2MASS J05485129+0808421,05h48m51.2897s +08d08m42.1012s
2M05485138+1013030,*,87.21408844,10.21752167,0,5010.0,3.94,2MASS J05485138+1013030,05h48m51.3812s +10d13m03.078s
2M05485141-0108460,*,87.21421814,-1.14612806,0,5490.0,4.52,2MASS J05485141-0108460,05h48m51.4124s -01d08m46.061s
2M05485325+0024343,*,87.22187805,0.409549,0,3850.0,2.22,2MASS J05485325+0024343,05h48m53.2507s +00d24m34.3764s
2M05485424+0903348,*,87.22603607,9.05968761,0,4420.0,3.27,2MASS J05485424+0903348,05h48m54.2487s +09d03m34.8754s
2M05485687+0029073,*,87.23698425,0.48538399,0,4130.0,2.39,2MASS J05485687+0029073,05h48m56.8762s +00d29m07.3824s
2M05485815+0845420,*,87.24230194,8.76168346,0,5520.0,5.0,2MASS J05485815+0845420,05h48m58.1525s +08d45m42.0605s
2M05485819+0036256,*,87.24246216,0.607113,0,5290.0,3.82,2MASS J05485819+0036256,05h48m58.1909s +00d36m25.6068s
2M05485870+0911511,*,87.24459076,9.19754887,0,5100.0,4.14,2MASS J05485870+0911511,05h48m58.7018s +09d11m51.1759s
2M05485889+0956053,*,87.2454071,9.93483257,0,5460.0,4.31,2MASS J05485889+0956053,05h48m58.8977s +09d56m05.3973s
2M05485936+0847504,*,87.2473526,8.79734898,0,5480.0,4.15,2MASS J05485936+0847504,05h48m59.3646s +08d47m50.4563s
2M05485938+0013285,*,87.24743652,0.22459701,0,3970.0,2.39,2MASS J05485938+0013285,05h48m59.3848s +00d13m28.5492s
2M05485942-0058303,*,87.24760437,-0.97508597,0,4880.0,3.68,2MASS J05485942-0058303,05h48m59.425s -00d58m30.3095s
2M05485981+0057098,*,87.24921417,0.95274603,0,4230.0,2.84,2MASS J05485981+0057098,05h48m59.8114s +00d57m09.8857s
2M05485983+0106208,*,87.24929047,1.10578501,0,5500.0,4.59,2MASS J05485983+0106208,05h48m59.8297s +01d06m20.826s
2M05485986+0942141,*,87.24943542,9.70392895,0,4440.0,3.44,2MASS J05485986+0942141,05h48m59.8645s +09d42m14.1442s
2M05490217+0955138,*,87.25907898,9.92050171,0,5270.0,3.91,2MASS J05490217+0955138,05h49m02.179s +09d55m13.8062s
2M05490237+0107314,*,87.25991058,1.12539697,2,4680.0,4.16,2MASS J05490237+0107314,05h49m02.3785s +01d07m31.4291s
2M05490283+0801549,*,87.26180267,8.03192425,0,5420.0,4.12,2MASS J05490283+0801549,05h49m02.8326s +08d01m54.9273s
2M05490372+0953465,*,87.26554108,9.89627266,0,5360.0,3.92,2MASS J05490372+0953465,05h49m03.7299s +09d53m46.5816s
2M05490412+1002371,*,87.26720428,10.04363918,0,5090.0,4.01,2MASS J05490412+1002371,05h49m04.129s +10d02m37.101s
2M05490414+0807533,*,87.26728821,8.13148117,0,4570.0,3.41,2MASS J05490414+0807533,05h49m04.1492s +08d07m53.3322s
2M05490422+0854452,*,87.26760864,8.91256142,0,4880.0,3.78,2MASS J05490422+0854452,05h49m04.2261s +08d54m45.2211s
2M05490560-0012568,*,87.27335358,-0.21579,0,6210.0,4.97,2MASS J05490560-0012568,05h49m05.6049s -00d12m56.844s
2M05490633+0041579,*,87.27639771,0.69941801,0,4540.0,3.47,2MASS J05490633+0041579,05h49m06.3355s +00d41m57.9048s
2M05490642+0118150,*,87.27677155,1.30418599,0,4270.0,2.72,2MASS J05490642+0118150,05h49m06.4252s +01d18m15.0696s
2M05490647+0920543,*,87.27696228,9.34842205,0,4120.0,5.12,2MASS J05490647+0920543,05h49m06.4709s +09d20m54.3194s
2M05490701+0927302,*,87.27921295,9.45839405,0,5530.0,4.15,2MASS J05490701+0927302,05h49m07.0111s +09d27m30.2186s
2M05490726+0011535,*,87.2802887,0.19821601,0,5990.0,5.8,2MASS J05490726+0011535,05h49m07.2693s +00d11m53.5776s
2M05490736-0039582,*,87.28069305,-0.66618198,0,5380.0,3.92,2MASS J05490736-0039582,05h49m07.3663s -00d39m58.2551s
2M05490830+0114359,*,87.28461456,1.243312,0,4890.0,3.62,2MASS J05490830+0114359,05h49m08.3075s +01d14m35.9232s
2M05490838+1016369,*,87.28491974,10.27693844,0,5580.0,4.1,2MASS J05490838+1016369,05h49m08.3807s +10d16m36.9784s
2M05490888+0948296,*,87.28701782,9.80822658,0,5420.0,4.01,2MASS J05490888+0948296,05h49m08.8843s +09d48m29.6157s
2M05490905+0937535,*,87.28773499,9.6315546,0,5780.0,4.46,2MASS J05490905+0937535,05h49m09.0564s +09d37m53.5966s
2M05490960-0029377,*,87.2900238,-0.49380699,0,3770.0,1.8,2MASS J05490960-0029377,05h49m09.6057s -00d29m37.7052s
2M05490965+0826110,*,87.2902298,8.43640518,0,4630.0,3.51,2MASS J05490965+0826110,05h49m09.6552s +08d26m11.0586s
2M05491035+0947528,*,87.29314423,9.79801273,0,4510.0,3.45,2MASS J05491035+0947528,05h49m10.3546s +09d47m52.8458s
2M05491045-0015278,*,87.29357147,-0.257745,0,5300.0,5.1,2MASS J05491045-0015278,05h49m10.4572s -00d15m27.882s
2M05491123+0005250,*,87.29682159,0.090282,0,4340.0,2.99,2MASS J05491123+0005250,05h49m11.2372s +00d05m25.0152s
2M05491129+0004216,*,87.29705811,0.072672,0,4610.0,3.79,2MASS J05491129+0004216,05h49m11.2939s +00d04m21.6192s
2M05491154+0856404,*,87.2980957,8.94456768,0,4920.0,3.86,2MASS J05491154+0856404,05h49m11.543s +08d56m40.4436s
2M05491166+0843373,*,87.29859161,8.72704601,0,4710.0,3.67,2MASS J05491166+0843373,05h49m11.662s +08d43m37.3656s
2M05491204+0758099,*,87.30018616,7.96944094,0,5300.0,3.92,2MASS J05491204+0758099,05h49m12.0447s +07d58m09.9874s
2M05491258+0050233,*,87.30243683,0.83980697,0,5240.0,3.95,2MASS J05491258+0050233,05h49m12.5848s +00d50m23.3051s
2M05491293+1003240,*,87.30387878,10.05667114,0,4580.0,3.71,2MASS J05491293+1003240,05h49m12.9309s +10d03m24.0161s
2M05491744+0127445,*,87.32269287,1.46237504,0,4210.0,5.14,2MASS J05491744+0127445,05h49m17.4463s +01d27m44.5501s
2M05491900+0939276,*,87.32918549,9.65767193,0,5340.0,3.88,2MASS J05491900+0939276,05h49m19.0045s +09d39m27.6189s
2M05492158-0019098,*,87.33992004,-0.319392,0,4290.0,3.11,2MASS J05492158-0019098,05h49m21.5808s -00d19m09.8112s
2M05492169+1014497,*,87.3404007,10.24714756,0,4480.0,3.51,2MASS J05492169+1014497,05h49m21.6962s +10d14m49.7312s
2M05492204+1004241,*,87.34187317,10.07337761,0,4660.0,3.53,2MASS J05492204+1004241,05h49m22.0496s +10d04m24.1594s
2M05492221+0913448,*,87.34254456,9.22913742,0,5270.0,4.11,2MASS J05492221+0913448,05h49m22.2107s +09d13m44.8947s
2M05492293-0103441,*,87.34554291,-1.06226897,0,4580.0,3.68,2MASS J05492293-0103441,05h49m22.9303s -01d03m44.1683s
2M05492336+0905486,*,87.34736633,9.0968504,0,5310.0,3.97,2MASS J05492336+0905486,05h49m23.3679s +09d05m48.6614s
2M05492394-0044129,*,87.34976196,-0.73691899,0,5640.0,5.14,2MASS J05492394-0044129,05h49m23.9429s -00d44m12.9084s
2M05492493+0019147,*,87.35388947,0.32076999,0,5310.0,3.93,2MASS J05492493+0019147,05h49m24.9335s +00d19m14.772s
2M05492517+0038361,*,87.35488129,0.64337301,0,4300.0,2.97,2MASS J05492517+0038361,05h49m25.1715s +00d38m36.1428s
2M05492572-0006509,*,87.3571701,-0.114156,0,4550.0,3.53,2MASS J05492572-0006509,05h49m25.7208s -00d06m50.9616s
2M05492606-0038175,*,87.35858154,-0.638197,0,5260.0,3.93,2MASS J05492606-0038175,05h49m26.0596s -00d38m17.5092s
2M05492665+0918405,*,87.36107635,9.31125641,0,5400.0,4.13,2MASS J05492665+0918405,05h49m26.6583s +09d18m40.5231s
2M05492726-0009506,*,87.36361694,-0.164066,0,3690.0,1.31,2MASS J05492726-0009506,05h49m27.2681s -00d09m50.6376s
2M05492831+0012443,*,87.36797333,0.212311,0,5230.0,3.93,2MASS J05492831+0012443,05h49m28.3136s +00d12m44.3196s
2M05492884+1016067,*,87.37017059,10.26854897,0,4360.0,3.29,2MASS J05492884+1016067,05h49m28.8409s +10d16m06.7763s
2M05492961+0825385,*,87.37341309,8.4273634,0,5370.0,3.92,2MASS J05492961+0825385,05h49m29.6191s +08d25m38.5082s
2M05493048+0844427,*,87.37700653,8.74520111,0,5460.0,3.91,2MASS J05493048+0844427,05h49m30.4816s +08d44m42.724s
2M05493130+0023355,*,87.38044739,0.39322099,0,4220.0,2.59,2MASS J05493130+0023355,05h49m31.3074s +00d23m35.5956s
2M05493258+0005191,*,87.38575745,0.088656,0,5440.0,4.0,2MASS J05493258+0005191,05h49m32.5818s +00d05m19.1616s
2M05493265-0040546,*,87.38607025,-0.68185997,0,13000.0,4.68,2MASS J05493265-0040546,05h49m32.6569s -00d40m54.6959s
2M05493273+1007198,*,87.38641357,10.12219143,0,5280.0,3.87,2MASS J05493273+1007198,05h49m32.7393s +10d07m19.8891s
2M05493331+0102264,*,87.3888092,1.04067802,0,4450.0,3.39,2MASS J05493331+0102264,05h49m33.3142s +01d02m26.4409s
2M05493355+0820266,*,87.38981628,8.3407383,0,5320.0,3.82,2MASS J05493355+0820266,05h49m33.5559s +08d20m26.6579s
2M05493656-0052347,*,87.40235138,-0.87632799,0,4090.0,2.6,2MASS J05493656-0052347,05h49m36.5643s -00d52m34.7808s
2M05493717-0044298,*,87.40491486,-0.74163401,0,7610.0,4.48,2MASS J05493717-0044298,05h49m37.1796s -00d44m29.8824s
2M05493728+0811051,*,87.40533447,8.18477058,0,5370.0,4.43,2MASS J05493728+0811051,05h49m37.2803s +08d11m05.1741s
2M05493730-0057334,*,87.40545654,-0.95929498,0,4670.0,4.93,2MASS J05493730-0057334,05h49m37.3096s -00d57m33.4619s
2M05493819+0924129,*,87.40914917,9.4035883,0,5310.0,3.87,2MASS J05493819+0924129,05h49m38.1958s +09d24m12.9179s
2M05493934+0834551,*,87.41392517,8.5819912,0,4670.0,3.68,2MASS J05493934+0834551,05h49m39.342s +08d34m55.1683s
2M05494017-0019591,*,87.41739655,-0.333107,0,4850.0,3.74,2MASS J05494017-0019591,05h49m40.1752s -00d19m59.1852s
2M05494240+0913295,*,87.42666626,9.22486591,0,4100.0,2.84,2MASS J05494240+0913295,05h49m42.3999s +09d13m29.5173s
2M05494246+0846583,*,87.42694092,8.78286266,0,4800.0,3.65,2MASS J05494246+0846583,05h49m42.4658s +08d46m58.3056s
2M05494260+0945185,*,87.42750549,9.75516605,0,4340.0,2.84,2MASS J05494260+0945185,05h49m42.6013s +09d45m18.5978s
2M05494300+0936187,*,87.42918396,9.60521603,0,5420.0,3.99,2MASS J05494300+0936187,05h49m43.0042s +09d36m18.7777s
2M05494400+0848386,*,87.43336487,8.81073475,0,4770.0,3.64,2MASS J05494400+0848386,05h49m44.0076s +08d48m38.6451s
2M05494442+0949553,*,87.43508148,9.83204269,0,5320.0,3.8,2MASS J05494442+0949553,05h49m44.4196s +09d49m55.3537s
2M05494533+0928375,*,87.43891144,9.4770956,0,5420.0,4.02,2MASS J05494533+0928375,05h49m45.3387s +09d28m37.5442s
2M05494590+0913492,*,87.44128418,9.23034763,0,5320.0,3.8,2MASS J05494590+0913492,05h49m45.9082s +09d13m49.2515s
2M05494673+0114289,*,87.44474792,1.24136496,0,5270.0,4.36,2MASS J05494673+0114289,05h49m46.7395s +01d14m28.9139s
2M05494694+0031028,*,87.44561005,0.51747102,0,3680.0,1.89,2MASS J05494694+0031028,05h49m46.9464s +00d31m02.8957s
2M05494746-0029155,*,87.44777679,-0.48765099,0,5270.0,4.05,2MASS J05494746-0029155,05h49m47.4664s -00d29m15.5436s
2M05494769+0938503,*,87.44873047,9.6473093,0,10000.0,4.33,2MASS J05494769+0938503,05h49m47.6953s +09d38m50.3135s
2M05494798+0107049,*,87.44993591,1.11805296,0,5300.0,3.99,2MASS J05494798+0107049,05h49m47.9846s +01d07m04.9907s
2M05494804+0016331,*,87.45016479,0.27587301,0,4390.0,2.93,2MASS J05494804+0016331,05h49m48.0395s +00d16m33.1428s
2M05494815+0028320,*,87.45065308,0.475559,0,5030.0,5.17,2MASS J05494815+0028320,05h49m48.1567s +00d28m32.0124s
2M05494819+0958335,*,87.45082855,9.9759779,0,5460.0,4.04,2MASS J05494819+0958335,05h49m48.1989s +09d58m33.5204s
2M05494864-0019472,*,87.45270538,-0.32980397,0,4320.0,3.03,2MASS J05494864-0019472,05h49m48.6493s -00d19m47.2943s
2M05494961+0049501,*,87.45671844,0.83060598,0,5600.0,4.0,2MASS J05494961+0049501,05h49m49.6124s +00d49m50.1815s
2M05495105+0807384,*,87.46274567,8.12733364,0,4760.0,4.25,2MASS J05495105+0807384,05h49m51.059s +08d07m38.4011s
2M05495126-0046310,*,87.46359253,-0.77528799,0,5260.0,4.0,2MASS J05495126-0046310,05h49m51.2622s -00d46m31.0368s
2M05495169+0045189,*,87.4654007,0.755256,0,4440.0,3.3,2MASS J05495169+0045189,05h49m51.6962s +00d45m18.9216s
2M05495225+0749483,*,87.46773529,7.83010292,0,5370.0,3.9,2MASS J05495225+0749483,05h49m52.2565s +07d49m48.3705s
2M05495267+0821494,*,87.46946716,8.36374378,0,5580.0,4.01,2MASS J05495267+0821494,05h49m52.6721s +08d21m49.4776s
2M05495289+0011537,*,87.47039032,0.198277,0,6120.0,5.17,2MASS J05495289+0011537,05h49m52.8937s +00d11m53.7972s
2M05495333+0011219,*,87.472229,0.189417,0,4620.0,3.47,2MASS J05495333+0011219,05h49m53.335s +00d11m21.9012s
2M05495341+0002386,*,87.4725647,0.044083,0,5940.0,5.49,2MASS J05495341+0002386,05h49m53.4155s +00d02m38.6988s
2M05495367-0011008,*,87.4736557,-0.183578,0,10900.0,4.62,2MASS J05495367-0011008,05h49m53.6774s -00d11m00.8808s
2M05495421+0043416,*,87.47590637,0.72824299,0,4310.0,3.24,2MASS J05495421+0043416,05h49m54.2175s +00d43m41.6748s
2M05495465+0042407,*,87.47773743,0.71131301,0,5370.0,3.94,2MASS J05495465+0042407,05h49m54.657s +00d42m40.7268s
2M05495505+0814250,*,87.47938538,8.24028873,0,5500.0,5.77,2MASS J05495505+0814250,05h49m55.0525s +08d14m25.0394s
2M05495788+0804135,*,87.49117279,8.07042503,0,4530.0,3.49,2MASS J05495788+0804135,05h49m57.8815s +08d04m13.5301s
2M05495833+1009434,*,87.49304962,10.1620779,0,5290.0,4.22,2MASS J05495833+1009434,05h49m58.3319s +10d09m43.4804s
2M05495842+0009119,*,87.49345398,0.15331601,0,7350.0,4.33,2MASS J05495842+0009119,05h49m58.429s +00d09m11.9376s
2M05495854-0055140,*,87.493927,-0.92055601,0,5960.0,5.0,2MASS J05495854-0055140,05h49m58.5425s -00d55m14.0016s
2M05495893-0016265,*,87.49557495,-0.274037,0,4020.0,2.12,2MASS J05495893-0016265,05h49m58.938s -00d16m26.5332s
2M05500103-0002415,*,87.50429535,-0.044862,0,4610.0,3.51,2MASS J05500103-0002415,05h50m01.0309s -00d02m41.5032s
2M05500134-0031528,*,87.50561523,-0.53135002,0,5080.0,3.96,2MASS J05500134-0031528,05h50m01.3477s -00d31m52.8601s
2M05500157+0006390,*,87.50658417,0.110837,0,5170.0,5.26,2MASS J05500157+0006390,05h50m01.5802s +00d06m39.0132s
2M05500161+0942462,*,87.50671387,9.71283531,0,5860.0,4.2,2MASS J05500161+0942462,05h50m01.6113s +09d42m46.2071s
2M05500352+0030303,*,87.51467896,0.508439,0,5270.0,4.21,2MASS J05500352+0030303,05h50m03.523s +00d30m30.3804s
2M05500368+0950209,*,87.51535034,9.83915806,0,5940.0,4.3,2MASS J05500368+0950209,05h50m03.6841s +09d50m20.969s
2M05500389+0807082,*,87.51625061,8.11896133,3,5020.0,4.68,2MASS J05500389+0807082,05h50m03.9001s +08d07m08.2608s
2M05500396+1004384,*,87.51654053,10.0773592,0,4810.0,3.91,2MASS J05500396+1004384,05h50m03.9697s +10d04m38.4931s
2M05500408+0809203,*,87.51700592,8.15565205,0,6340.0,4.47,2MASS J05500408+0809203,05h50m04.0814s +08d09m20.3474s
2M05500502-0033296,*,87.5209198,-0.558227,0,5980.0,4.71,2MASS J05500502-0033296,05h50m05.0208s -00d33m29.6172s
2M05500533+0928268,*,87.52222443,9.47412777,0,5370.0,3.98,2MASS J05500533+0928268,05h50m05.3339s +09d28m26.86s
2M05500567+0802447,*,87.52365112,8.04576111,0,5600.0,3.99,2MASS J05500567+0802447,05h50m05.6763s +08d02m44.74s
2M05500680-0039510,*,87.52833557,-0.66418999,0,5590.0,4.43,2MASS J05500680-0039510,05h50m06.8005s -00d39m51.084s
2M05500745+0820500,*,87.53105927,8.3472414,0,12800.0,4.41,2MASS J05500745+0820500,05h50m07.4542s +08d20m50.069s
2M05500764-0033499,*,87.53185272,-0.563887,0,5190.0,3.86,2MASS J05500764-0033499,05h50m07.6447s -00d33m49.9932s
2M05500781+0840198,*,87.53255463,8.67218018,0,5500.0,4.0,2MASS J05500781+0840198,05h50m07.8131s +08d40m19.8486s
2M05501074+0932127,*,87.54477692,9.53686619,0,5820.0,4.25,2MASS J05501074+0932127,05h50m10.7465s +09d32m12.7183s
2M05501109+0020055,*,87.54624176,0.33486599,0,5240.0,4.83,2MASS J05501109+0020055,05h50m11.098s +00d20m05.5176s
2M05501109-0018575,*,87.54621124,-0.31597501,0,6570.0,5.7,2MASS J05501109-0018575,05h50m11.0907s -00d18m57.51s
2M05501111+0906143,*,87.54633331,9.10398293,0,5350.0,3.92,2MASS J05501111+0906143,05h50m11.12s +09d06m14.3385s
2M05501157+0914006,*,87.54824066,9.23350048,0,5600.0,4.4,2MASS J05501157+0914006,05h50m11.5778s +09d14m00.6017s
2M05501240-0043584,*,87.55169678,-0.73289102,0,5510.0,4.62,2MASS J05501240-0043584,05h50m12.4072s -00d43m58.4077s
2M05501285+0814316,*,87.55356598,8.2421236,3,4530.0,4.5,2MASS J05501285+0814316,05h50m12.8558s +08d14m31.645s
2M05501288+1003419,*,87.55366516,10.06166553,0,5830.0,4.31,2MASS J05501288+1003419,05h50m12.8796s +10d03m41.9959s
2M05501419+1007306,*,87.55915833,10.12519455,0,5370.0,4.1,2MASS J05501419+1007306,05h50m14.198s +10d07m30.7004s
2M05501459+0054567,*,87.5608139,0.91576499,0,5150.0,4.13,2MASS J05501459+0054567,05h50m14.5953s +00d54m56.754s
2M05501512-0026064,*,87.56300354,-0.43511301,0,5530.0,4.03,2MASS J05501512-0026064,05h50m15.1208s -00d26m06.4068s
2M05501605-0052193,*,87.5668869,-0.87203199,0,4740.0,3.62,2MASS J05501605-0052193,05h50m16.0529s -00d52m19.3152s
2M05501637+0005057,*,87.5682373,0.084923,0,4340.0,3.07,2MASS J05501637+0005057,05h50m16.377s +00d05m05.7228s
